,UR_PRCP,UR_TMAX,UR_TMIN,MJOPhase_OLR,MJOAmplitude_OLR,UR_ERA5_Soil_Moisture_Lev1,UR_ERA5_Soil_Moisture_Lev2,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,UR_ERA5_Soil_Moisture_Lev1_lag5,UR_ERA5_Soil_Moisture_Lev1_lag10,UR_ERA5_Soil_Moisture_Lev1_lag15,UR_ERA5_Soil_Moisture_Lev1_lag20,UR_ERA5_Soil_Moisture_Lev1_lag25,UR_ERA5_Soil_Moisture_Lev1_lag30,UR_ERA5_Soil_Moisture_Lev2_lag5,UR_ERA5_Soil_Moisture_Lev2_lag10,UR_ERA5_Soil_Moisture_Lev2_lag15,UR_ERA5_Soil_Moisture_Lev2_lag20,UR_ERA5_Soil_Moisture_Lev2_lag25,UR_ERA5_Soil_Moisture_Lev2_lag30
1996-09-04,0.5,,3.1,5,0.2632,0.4408842,0.42962664,3.0,3.0,3.0,1.0,8.0,7.0,0.5762,1.0722,1.1145,1.2651,0.8320000000000001,0.7513,0.38869914,0.318053,0.3735641,0.44491008,0.3952002,0.27609527,0.39636222,0.35497007,0.39453667,0.44466382,0.35294086,0.31671193
1996-09-05,0.0,,7.4,5,0.3715,0.41996345,0.42094165,2.0,3.0,3.0,2.0,1.0,8.0,0.4796,1.1004,0.8548,1.4022,1.0825,0.8522,0.46512973,0.46518523,0.3682316,0.4274935,0.37584427,0.43466207,0.4293279,0.40496916,0.38786986,0.43354475,0.34940076,0.3301211
1996-09-06,,17.8,,5,0.5766,0.4012725,0.4116335,1.0,3.0,3.0,2.0,1.0,8.0,0.108,0.9729,0.6038,1.0757,1.1017,0.9498,0.43944326,0.43052387,0.35758466,0.41271096,0.36144266,0.405718,0.42707795,0.41041404,0.37987998,0.42340374,0.34534732,0.34000728
1996-09-07,0.0,,3.8,5,0.8674,0.3872195,0.40221804,5.0,3.0,3.0,3.0,1.0,8.0,0.0653,0.7569,0.6688,0.9839,0.9282,1.0295,0.42524174,0.41804606,0.34645995,0.3990943,0.4859394,0.394206,0.41917464,0.40801904,0.37266076,0.41267127,0.3714852,0.34602165
1996-09-08,29.0,21.3,8.1,5,1.2157,0.48671412,0.46157774,5.0,3.0,3.0,3.0,1.0,8.0,0.2746,0.5716,0.9829,1.1377,1.1203,1.0144,0.48066372,0.40114084,0.33078778,0.38627434,0.4650871,0.41207957,0.42422444,0.40160587,0.36161244,0.40279606,0.45751935,0.35054708
1996-09-09,0.0,,2.5,5,1.4513,0.45294237,0.44934165,5.0,3.0,3.0,3.0,1.0,8.0,0.2632,0.5762,1.0722,1.1145,1.2651,0.8320000000000001,0.4408842,0.38869914,0.318053,0.3735641,0.44491008,0.3952002,0.42962664,0.39636222,0.35497007,0.39453667,0.44466382,0.35294086
1996-09-10,,,3.4,5,1.6767,0.4339984,0.43706778,5.0,2.0,3.0,3.0,2.0,1.0,0.3715,0.4796,1.1004,0.8548,1.4022,1.0825,0.41996345,0.46512973,0.46518523,0.3682316,0.4274935,0.37584427,0.42094165,0.4293279,0.40496916,0.38786986,0.43354475,0.34940076
1996-09-11,0.0,,5.4,5,1.8319,0.41658574,0.4260219,5.0,1.0,3.0,3.0,2.0,1.0,0.5766,0.108,0.9729,0.6038,1.0757,1.1017,0.4012725,0.43944326,0.43052387,0.35758466,0.41271096,0.36144266,0.4116335,0.42707795,0.41041404,0.37987998,0.42340374,0.34534732
1996-09-12,0.0,,8.2,5,2.119,0.40151912,0.41595283,5.0,5.0,3.0,3.0,3.0,1.0,0.8674,0.0653,0.7569,0.6688,0.9839,0.9282,0.3872195,0.42524174,0.41804606,0.34645995,0.3990943,0.4859394,0.40221804,0.41917464,0.40801904,0.37266076,0.41267127,0.3714852
1996-09-13,0.0,,10.2,5,2.2432,0.38754484,0.40614474,5.0,5.0,3.0,3.0,3.0,1.0,1.2157,0.2746,0.5716,0.9829,1.1377,1.1203,0.48671412,0.48066372,0.40114084,0.33078778,0.38627434,0.4650871,0.46157774,0.42422444,0.40160587,0.36161244,0.40279606,0.45751935
1996-09-14,,,12.6,5,1.8349,0.37344402,0.39554027,5.0,5.0,3.0,3.0,3.0,1.0,1.4513,0.2632,0.5762,1.0722,1.1145,1.2651,0.45294237,0.4408842,0.38869914,0.318053,0.3735641,0.44491008,0.44934165,0.42962664,0.39636222,0.35497007,0.39453667,0.44466382
1996-09-15,0.0,27.8,16.8,5,1.3773,0.3617241,0.38772964,5.0,5.0,2.0,3.0,3.0,2.0,1.6767,0.3715,0.4796,1.1004,0.8548,1.4022,0.4339984,0.41996345,0.46512973,0.46518523,0.3682316,0.4274935,0.43706778,0.42094165,0.4293279,0.40496916,0.38786986,0.43354475
1996-09-16,0.0,24.7,10.7,5,1.0795,0.37467065,0.38405663,5.0,5.0,1.0,3.0,3.0,2.0,1.8319,0.5766,0.108,0.9729,0.6038,1.0757,0.41658574,0.4012725,0.43944326,0.43052387,0.35758466,0.41271096,0.4260219,0.4116335,0.42707795,0.41041404,0.37987998,0.42340374
1996-09-17,,,7.0,5,1.2913,0.37555638,0.3832847,5.0,5.0,5.0,3.0,3.0,3.0,2.119,0.8674,0.0653,0.7569,0.6688,0.9839,0.40151912,0.3872195,0.42524174,0.41804606,0.34645995,0.3990943,0.41595283,0.40221804,0.41917464,0.40801904,0.37266076,0.41267127
1996-09-18,0.0,,8.5,5,1.2725,0.35896617,0.37658864,5.0,5.0,5.0,3.0,3.0,3.0,2.2432,1.2157,0.2746,0.5716,0.9829,1.1377,0.38754484,0.48671412,0.48066372,0.40114084,0.33078778,0.38627434,0.40614474,0.46157774,0.42422444,0.40160587,0.36161244,0.40279606
1996-09-19,,,12.8,5,1.3071,0.36192554,0.36960116,5.0,5.0,5.0,3.0,3.0,3.0,1.8349,1.4513,0.2632,0.5762,1.0722,1.1145,0.37344402,0.45294237,0.4408842,0.38869914,0.318053,0.3735641,0.39554027,0.44934165,0.42962664,0.39636222,0.35497007,0.39453667
1996-09-20,,,16.5,5,1.4173,0.3469829,0.3633514,5.0,5.0,5.0,2.0,3.0,3.0,1.3773,1.6767,0.3715,0.4796,1.1004,0.8548,0.3617241,0.4339984,0.41996345,0.46512973,0.46518523,0.3682316,0.38772964,0.43706778,0.42094165,0.4293279,0.40496916,0.38786986
1996-09-21,2.0,25.7,16.2,6,1.3798,0.34974208,0.35873088,5.0,5.0,5.0,1.0,3.0,3.0,1.0795,1.8319,0.5766,0.108,0.9729,0.6038,0.37467065,0.41658574,0.4012725,0.43944326,0.43052387,0.35758466,0.38405663,0.4260219,0.4116335,0.42707795,0.41041404,0.37987998
1996-09-22,21.1,21.4,15.7,6,1.0692,0.49515706,0.42970592,5.0,5.0,5.0,5.0,3.0,3.0,1.2913,2.119,0.8674,0.0653,0.7569,0.6688,0.37555638,0.40151912,0.3872195,0.42524174,0.41804606,0.34645995,0.3832847,0.41595283,0.40221804,0.41917464,0.40801904,0.37266076
1996-09-23,0.0,20.0,,6,0.9147,0.47426212,0.4538805,5.0,5.0,5.0,5.0,3.0,3.0,1.2725,2.2432,1.2157,0.2746,0.5716,0.9829,0.35896617,0.38754484,0.48671412,0.48066372,0.40114084,0.33078778,0.37658864,0.40614474,0.46157774,0.42422444,0.40160587,0.36161244
1996-09-24,0.5,18.2,9.6,6,0.8338,0.45172095,0.4504477,5.0,5.0,5.0,5.0,3.0,3.0,1.3071,1.8349,1.4513,0.2632,0.5762,1.0722,0.36192554,0.37344402,0.45294237,0.4408842,0.38869914,0.318053,0.36960116,0.39554027,0.44934165,0.42962664,0.39636222,0.35497007
1996-09-25,2.0,,10.7,6,0.9839,0.44090614,0.4419432,5.0,5.0,5.0,5.0,2.0,3.0,1.4173,1.3773,1.6767,0.3715,0.4796,1.1004,0.3469829,0.3617241,0.4339984,0.41996345,0.46512973,0.46518523,0.3633514,0.38772964,0.43706778,0.42094165,0.4293279,0.40496916
1996-09-26,2.0,,11.2,6,0.6244,0.43969762,0.4363849,6.0,5.0,5.0,5.0,1.0,3.0,1.3798,1.0795,1.8319,0.5766,0.108,0.9729,0.34974208,0.37467065,0.41658574,0.4012725,0.43944326,0.43052387,0.35873088,0.38405663,0.4260219,0.4116335,0.42707795,0.41041404
1996-09-27,0.3,,11.8,5,0.0353,0.4447319,0.4343935,6.0,5.0,5.0,5.0,5.0,3.0,1.0692,1.2913,2.119,0.8674,0.0653,0.7569,0.49515706,0.37555638,0.40151912,0.3872195,0.42524174,0.41804606,0.42970592,0.3832847,0.41595283,0.40221804,0.41917464,0.40801904
1996-09-28,1.0,,13.4,4,0.2783,0.44571057,0.43559957,6.0,5.0,5.0,5.0,5.0,3.0,0.9147,1.2725,2.2432,1.2157,0.2746,0.5716,0.47426212,0.35896617,0.38754484,0.48671412,0.48066372,0.40114084,0.4538805,0.37658864,0.40614474,0.46157774,0.42422444,0.40160587
1996-09-29,0.0,21.3,13.2,4,0.6957,0.43334764,0.43013394,6.0,5.0,5.0,5.0,5.0,3.0,0.8338,1.3071,1.8349,1.4513,0.2632,0.5762,0.45172095,0.36192554,0.37344402,0.45294237,0.4408842,0.38869914,0.4504477,0.36960116,0.39554027,0.44934165,0.42962664,0.39636222
1996-09-30,0.0,23.2,11.9,4,0.6552,0.41550502,0.4220904,6.0,5.0,5.0,5.0,5.0,2.0,0.9839,1.4173,1.3773,1.6767,0.3715,0.4796,0.44090614,0.3469829,0.3617241,0.4339984,0.41996345,0.46512973,0.4419432,0.3633514,0.38772964,0.43706778,0.42094165,0.4293279
1996-10-01,0.0,23.6,,4,0.4059,0.405984,0.4144944,6.0,6.0,5.0,5.0,5.0,1.0,0.6244,1.3798,1.0795,1.8319,0.5766,0.108,0.43969762,0.34974208,0.37467065,0.41658574,0.4012725,0.43944326,0.4363849,0.35873088,0.38405663,0.4260219,0.4116335,0.42707795
1996-10-02,19.1,,17.0,3,0.4302,0.48455274,0.48609495,5.0,6.0,5.0,5.0,5.0,5.0,0.0353,1.0692,1.2913,2.119,0.8674,0.0653,0.4447319,0.49515706,0.37555638,0.40151912,0.3872195,0.42524174,0.4343935,0.42970592,0.3832847,0.41595283,0.40221804,0.41917464
1996-10-03,3.0,,16.8,2,0.4495,0.4655764,0.46948957,4.0,6.0,5.0,5.0,5.0,5.0,0.2783,0.9147,1.2725,2.2432,1.2157,0.2746,0.44571057,0.47426212,0.35896617,0.38754484,0.48671412,0.48066372,0.43559957,0.4538805,0.37658864,0.40614474,0.46157774,0.42422444
1996-10-04,0.0,,14.8,2,0.3561,0.45448017,0.45915586,4.0,6.0,5.0,5.0,5.0,5.0,0.6957,0.8338,1.3071,1.8349,1.4513,0.2632,0.43334764,0.45172095,0.36192554,0.37344402,0.45294237,0.4408842,0.43013394,0.4504477,0.36960116,0.39554027,0.44934165,0.42962664
1996-10-05,20.1,29.0,17.2,1,0.5695,0.4885515,0.45368415,4.0,6.0,5.0,5.0,5.0,5.0,0.6552,0.9839,1.4173,1.3773,1.6767,0.3715,0.41550502,0.44090614,0.3469829,0.3617241,0.4339984,0.41996345,0.4220904,0.4419432,0.3633514,0.38772964,0.43706778,0.42094165
1996-10-06,0.0,24.0,9.4,1,0.7149,0.4557081,0.45830348,4.0,6.0,6.0,5.0,5.0,5.0,0.4059,0.6244,1.3798,1.0795,1.8319,0.5766,0.405984,0.43969762,0.34974208,0.37467065,0.41658574,0.4012725,0.4144944,0.4363849,0.35873088,0.38405663,0.4260219,0.4116335
1996-10-07,,,13.0,1,1.0146,0.43080536,0.44389674,3.0,5.0,6.0,5.0,5.0,5.0,0.4302,0.0353,1.0692,1.2913,2.119,0.8674,0.48455274,0.4447319,0.49515706,0.37555638,0.40151912,0.3872195,0.48609495,0.4343935,0.42970592,0.3832847,0.41595283,0.40221804
1996-10-08,0.0,,12.0,1,0.8661,0.4093449,0.43061805,2.0,4.0,6.0,5.0,5.0,5.0,0.4495,0.2783,0.9147,1.2725,2.2432,1.2157,0.4655764,0.44571057,0.47426212,0.35896617,0.38754484,0.48671412,0.46948957,0.43559957,0.4538805,0.37658864,0.40614474,0.46157774
1996-10-09,0.0,27.4,15.9,8,0.6018,0.48410726,0.42683533,2.0,4.0,6.0,5.0,5.0,5.0,0.3561,0.6957,0.8338,1.3071,1.8349,1.4513,0.45448017,0.43334764,0.45172095,0.36192554,0.37344402,0.45294237,0.45915586,0.43013394,0.4504477,0.36960116,0.39554027,0.44934165
1996-10-10,0.0,23.4,16.0,7,0.3421,0.48397684,0.4966762,1.0,4.0,6.0,5.0,5.0,5.0,0.5695,0.6552,0.9839,1.4173,1.3773,1.6767,0.4885515,0.41550502,0.44090614,0.3469829,0.3617241,0.4339984,0.45368415,0.4220904,0.4419432,0.3633514,0.38772964,0.43706778
1996-10-11,,,,7,0.1631,0.4680878,0.47558933,1.0,4.0,6.0,6.0,5.0,5.0,0.7149,0.4059,0.6244,1.3798,1.0795,1.8319,0.4557081,0.405984,0.43969762,0.34974208,0.37467065,0.41658574,0.45830348,0.4144944,0.4363849,0.35873088,0.38405663,0.4260219
1996-10-12,0.0,27.4,16.6,8,0.2239,0.44745624,0.45932785,1.0,3.0,5.0,6.0,5.0,5.0,1.0146,0.4302,0.0353,1.0692,1.2913,2.119,0.43080536,0.48455274,0.4447319,0.49515706,0.37555638,0.40151912,0.44389674,0.48609495,0.4343935,0.42970592,0.3832847,0.41595283
1996-10-13,0.0,28.1,13.1,8,0.3696,0.43382668,0.4481088,1.0,2.0,4.0,6.0,5.0,5.0,0.8661,0.4495,0.2783,0.9147,1.2725,2.2432,0.4093449,0.4655764,0.44571057,0.47426212,0.35896617,0.38754484,0.43061805,0.46948957,0.43559957,0.4538805,0.37658864,0.40614474
1996-10-14,,,14.1,8,0.5272,0.4693854,0.4526976,8.0,2.0,4.0,6.0,5.0,5.0,0.6018,0.3561,0.6957,0.8338,1.3071,1.8349,0.48410726,0.45448017,0.43334764,0.45172095,0.36192554,0.37344402,0.42683533,0.45915586,0.43013394,0.4504477,0.36960116,0.39554027
1996-10-15,,,12.1,8,0.6452,0.45021802,0.4503233,7.0,1.0,4.0,6.0,5.0,5.0,0.3421,0.5695,0.6552,0.9839,1.4173,1.3773,0.48397684,0.4885515,0.41550502,0.44090614,0.3469829,0.3617241,0.4966762,0.45368415,0.4220904,0.4419432,0.3633514,0.38772964
1996-10-16,,,13.4,1,0.747,0.4306065,0.44089323,7.0,1.0,4.0,6.0,6.0,5.0,0.1631,0.7149,0.4059,0.6244,1.3798,1.0795,0.4680878,0.4557081,0.405984,0.43969762,0.34974208,0.37467065,0.47558933,0.45830348,0.4144944,0.4363849,0.35873088,0.38405663
1996-10-17,0.0,,,1,0.5885,0.4078691,0.42771453,8.0,1.0,3.0,5.0,6.0,5.0,0.2239,1.0146,0.4302,0.0353,1.0692,1.2913,0.44745624,0.43080536,0.48455274,0.4447319,0.49515706,0.37555638,0.45932785,0.44389674,0.48609495,0.4343935,0.42970592,0.3832847
1996-10-18,23.1,30.8,,2,0.5204,0.4756114,0.42801937,8.0,1.0,2.0,4.0,6.0,5.0,0.3696,0.8661,0.4495,0.2783,0.9147,1.2725,0.43382668,0.4093449,0.4655764,0.44571057,0.47426212,0.35896617,0.4481088,0.43061805,0.46948957,0.43559957,0.4538805,0.37658864
1996-10-19,0.0,,14.5,3,0.636,0.4371579,0.42821816,8.0,8.0,2.0,4.0,6.0,5.0,0.5272,0.6018,0.3561,0.6957,0.8338,1.3071,0.4693854,0.48410726,0.45448017,0.43334764,0.45172095,0.36192554,0.4526976,0.42683533,0.45915586,0.43013394,0.4504477,0.36960116
1996-10-20,2.0,,9.0,4,0.7787,0.4421379,0.43006322,8.0,7.0,1.0,4.0,6.0,5.0,0.6452,0.3421,0.5695,0.6552,0.9839,1.4173,0.45021802,0.48397684,0.4885515,0.41550502,0.44090614,0.3469829,0.4503233,0.4966762,0.45368415,0.4220904,0.4419432,0.3633514
1996-10-21,0.0,,6.9,4,0.8093,0.41433138,0.42198673,1.0,7.0,1.0,4.0,6.0,6.0,0.747,0.1631,0.7149,0.4059,0.6244,1.3798,0.4306065,0.4680878,0.4557081,0.405984,0.43969762,0.34974208,0.44089323,0.47558933,0.45830348,0.4144944,0.4363849,0.35873088
1996-10-22,1.0,20.8,9.5,5,0.7487,0.47252032,0.43449837,1.0,8.0,1.0,3.0,5.0,6.0,0.5885,0.2239,1.0146,0.4302,0.0353,1.0692,0.4078691,0.44745624,0.43080536,0.48455274,0.4447319,0.49515706,0.42771453,0.45932785,0.44389674,0.48609495,0.4343935,0.42970592
1996-10-23,0.0,,9.8,5,0.8315,0.4430495,0.43855554,2.0,8.0,1.0,2.0,4.0,6.0,0.5204,0.3696,0.8661,0.4495,0.2783,0.9147,0.4756114,0.43382668,0.4093449,0.4655764,0.44571057,0.47426212,0.42801937,0.4481088,0.43061805,0.46948957,0.43559957,0.4538805
1996-10-24,7.1,17.0,13.0,4,0.8864,0.44715923,0.43357283,3.0,8.0,8.0,2.0,4.0,6.0,0.636,0.5272,0.6018,0.3561,0.6957,0.8338,0.4371579,0.4693854,0.48410726,0.45448017,0.43334764,0.45172095,0.42821816,0.4526976,0.42683533,0.45915586,0.43013394,0.4504477
1996-10-25,19.1,,13.4,4,0.946,0.44987202,0.44224805,4.0,8.0,7.0,1.0,4.0,6.0,0.7787,0.6452,0.3421,0.5695,0.6552,0.9839,0.4421379,0.45021802,0.48397684,0.4885515,0.41550502,0.44090614,0.43006322,0.4503233,0.4966762,0.45368415,0.4220904,0.4419432
1996-10-26,0.0,,13.0,4,1.1528,0.431664,0.4361776,4.0,1.0,7.0,1.0,4.0,6.0,0.8093,0.747,0.1631,0.7149,0.4059,0.6244,0.41433138,0.4306065,0.4680878,0.4557081,0.405984,0.43969762,0.42198673,0.44089323,0.47558933,0.45830348,0.4144944,0.4363849
1996-10-27,0.0,,13.8,4,1.1761,0.4114495,0.42554998,5.0,1.0,8.0,1.0,3.0,5.0,0.7487,0.5885,0.2239,1.0146,0.4302,0.0353,0.47252032,0.4078691,0.44745624,0.43080536,0.48455274,0.4447319,0.43449837,0.42771453,0.45932785,0.44389674,0.48609495,0.4343935
1996-10-28,,,15.7,5,1.0371,0.39113042,0.41281518,5.0,2.0,8.0,1.0,2.0,4.0,0.8315,0.5204,0.3696,0.8661,0.4495,0.2783,0.4430495,0.4756114,0.43382668,0.4093449,0.4655764,0.44571057,0.43855554,0.42801937,0.4481088,0.43061805,0.46948957,0.43559957
1996-10-29,0.0,31.0,16.0,5,1.2205,0.37313414,0.40221316,4.0,3.0,8.0,8.0,2.0,4.0,0.8864,0.636,0.5272,0.6018,0.3561,0.6957,0.44715923,0.4371579,0.4693854,0.48410726,0.45448017,0.43334764,0.43357283,0.42821816,0.4526976,0.42683533,0.45915586,0.43013394
1996-10-30,0.0,31.2,18.2,5,1.4061,0.35576665,0.39286232,4.0,4.0,8.0,7.0,1.0,4.0,0.946,0.7787,0.6452,0.3421,0.5695,0.6552,0.44987202,0.4421379,0.45021802,0.48397684,0.4885515,0.41550502,0.44224805,0.43006322,0.4503233,0.4966762,0.45368415,0.4220904
1996-10-31,0.0,30.8,17.4,5,1.5036,0.3464496,0.38498342,4.0,4.0,1.0,7.0,1.0,4.0,1.1528,0.8093,0.747,0.1631,0.7149,0.4059,0.431664,0.41433138,0.4306065,0.4680878,0.4557081,0.405984,0.4361776,0.42198673,0.44089323,0.47558933,0.45830348,0.4144944
1996-11-01,0.0,28.5,18.2,5,1.5754,0.3529403,0.37762398,4.0,5.0,1.0,8.0,1.0,3.0,1.1761,0.7487,0.5885,0.2239,1.0146,0.4302,0.4114495,0.47252032,0.4078691,0.44745624,0.43080536,0.48455274,0.42554998,0.43449837,0.42771453,0.45932785,0.44389674,0.48609495
1996-11-02,1.0,27.2,16.8,5,1.6441,0.4758283,0.3950586,5.0,5.0,2.0,8.0,1.0,2.0,1.0371,0.8315,0.5204,0.3696,0.8661,0.4495,0.39113042,0.4430495,0.4756114,0.43382668,0.4093449,0.4655764,0.41281518,0.43855554,0.42801937,0.4481088,0.43061805,0.46948957
1996-11-03,9.9,,15.4,5,1.9187,0.44106886,0.4138944,5.0,4.0,3.0,8.0,8.0,2.0,1.2205,0.8864,0.636,0.5272,0.6018,0.3561,0.37313414,0.44715923,0.4371579,0.4693854,0.48410726,0.45448017,0.40221316,0.43357283,0.42821816,0.4526976,0.42683533,0.45915586
1996-11-04,0.0,,13.0,5,2.1526,0.40600595,0.40538862,5.0,4.0,4.0,8.0,7.0,1.0,1.4061,0.946,0.7787,0.6452,0.3421,0.5695,0.35576665,0.44987202,0.4421379,0.45021802,0.48397684,0.4885515,0.39286232,0.44224805,0.43006322,0.4503233,0.4966762,0.45368415
1996-11-05,0.0,,14.2,5,2.3408,0.3745764,0.39295012,5.0,4.0,4.0,1.0,7.0,1.0,1.5036,1.1528,0.8093,0.747,0.1631,0.7149,0.3464496,0.431664,0.41433138,0.4306065,0.4680878,0.4557081,0.38498342,0.4361776,0.42198673,0.44089323,0.47558933,0.45830348
1996-11-06,,,19.7,5,2.5426,0.34872723,0.37964582,5.0,4.0,5.0,1.0,8.0,1.0,1.5754,1.1761,0.7487,0.5885,0.2239,1.0146,0.3529403,0.4114495,0.47252032,0.4078691,0.44745624,0.43080536,0.37762398,0.42554998,0.43449837,0.42771453,0.45932785,0.44389674
1996-11-07,8.9,33.5,17.2,5,2.3411,0.38439825,0.37098035,5.0,5.0,5.0,2.0,8.0,1.0,1.6441,1.0371,0.8315,0.5204,0.3696,0.8661,0.4758283,0.39113042,0.4430495,0.4756114,0.43382668,0.4093449,0.3950586,0.41281518,0.43855554,0.42801937,0.4481088,0.43061805
1996-11-08,0.5,,15.0,6,2.229,0.45330134,0.42722917,5.0,5.0,4.0,3.0,8.0,8.0,1.9187,1.2205,0.8864,0.636,0.5272,0.6018,0.44106886,0.37313414,0.44715923,0.4371579,0.4693854,0.48410726,0.4138944,0.40221316,0.43357283,0.42821816,0.4526976,0.42683533
1996-11-09,3.0,25.1,17.2,6,2.5169,0.48538035,0.44079325,5.0,5.0,4.0,4.0,8.0,7.0,2.1526,1.4061,0.946,0.7787,0.6452,0.3421,0.40600595,0.35576665,0.44987202,0.4421379,0.45021802,0.48397684,0.40538862,0.39286232,0.44224805,0.43006322,0.4503233,0.4966762
1996-11-10,79.0,,14.9,6,2.5423,0.4697895,0.47535884,5.0,5.0,4.0,4.0,1.0,7.0,2.3408,1.5036,1.1528,0.8093,0.747,0.1631,0.3745764,0.3464496,0.431664,0.41433138,0.4306065,0.4680878,0.39295012,0.38498342,0.4361776,0.42198673,0.44089323,0.47558933
1996-11-11,0.0,,12.2,7,2.4694,0.4463936,0.4584413,5.0,5.0,4.0,5.0,1.0,8.0,2.5426,1.5754,1.1761,0.7487,0.5885,0.2239,0.34872723,0.3529403,0.4114495,0.47252032,0.4078691,0.44745624,0.37964582,0.37762398,0.42554998,0.43449837,0.42771453,0.45932785
1996-11-12,0.0,,12.8,7,2.5546,0.42377108,0.44230536,5.0,5.0,5.0,5.0,2.0,8.0,2.3411,1.6441,1.0371,0.8315,0.5204,0.3696,0.38439825,0.4758283,0.39113042,0.4430495,0.4756114,0.43382668,0.37098035,0.3950586,0.41281518,0.43855554,0.42801937,0.4481088
1996-11-13,,,,7,2.5381,0.404117,0.4294669,6.0,5.0,5.0,4.0,3.0,8.0,2.229,1.9187,1.2205,0.8864,0.636,0.5272,0.45330134,0.44106886,0.37313414,0.44715923,0.4371579,0.4693854,0.42722917,0.4138944,0.40221316,0.43357283,0.42821816,0.4526976
1996-11-14,,,,8,2.8582,0.38123232,0.4127761,6.0,5.0,5.0,4.0,4.0,8.0,2.5169,2.1526,1.4061,0.946,0.7787,0.6452,0.48538035,0.40600595,0.35576665,0.44987202,0.4421379,0.45021802,0.44079325,0.40538862,0.39286232,0.44224805,0.43006322,0.4503233
1996-11-15,0.0,32.4,17.9,8,3.0459,0.3657629,0.40174368,6.0,5.0,5.0,4.0,4.0,1.0,2.5423,2.3408,1.5036,1.1528,0.8093,0.747,0.4697895,0.3745764,0.3464496,0.431664,0.41433138,0.4306065,0.47535884,0.39295012,0.38498342,0.4361776,0.42198673,0.44089323
1996-11-16,,,18.4,8,2.9878,0.353174,0.39147463,7.0,5.0,5.0,4.0,5.0,1.0,2.4694,2.5426,1.5754,1.1761,0.7487,0.5885,0.4463936,0.34872723,0.3529403,0.4114495,0.47252032,0.4078691,0.4584413,0.37964582,0.37762398,0.42554998,0.43449837,0.42771453
1996-11-17,0.0,28.2,15.1,8,2.7013,0.3364715,0.38063237,7.0,5.0,5.0,5.0,5.0,2.0,2.5546,2.3411,1.6441,1.0371,0.8315,0.5204,0.42377108,0.38439825,0.4758283,0.39113042,0.4430495,0.4756114,0.44230536,0.37098035,0.3950586,0.41281518,0.43855554,0.42801937
1996-11-18,0.0,,13.9,8,2.4105,0.3178051,0.36685735,7.0,6.0,5.0,5.0,4.0,3.0,2.5381,2.229,1.9187,1.2205,0.8864,0.636,0.404117,0.45330134,0.44106886,0.37313414,0.44715923,0.4371579,0.4294669,0.42722917,0.4138944,0.40221316,0.43357283,0.42821816
1996-11-19,0.0,,16.4,1,2.2499,0.30191603,0.35666388,8.0,6.0,5.0,5.0,4.0,4.0,2.8582,2.5169,2.1526,1.4061,0.946,0.7787,0.38123232,0.48538035,0.40600595,0.35576665,0.44987202,0.4421379,0.4127761,0.44079325,0.40538862,0.39286232,0.44224805,0.43006322
1996-11-20,0.0,29.8,15.0,1,1.9916,0.28644913,0.34636432,8.0,6.0,5.0,5.0,4.0,4.0,3.0459,2.5423,2.3408,1.5036,1.1528,0.8093,0.3657629,0.4697895,0.3745764,0.3464496,0.431664,0.41433138,0.40174368,0.47535884,0.39295012,0.38498342,0.4361776,0.42198673
1996-11-21,0.0,,14.7,1,1.5806,0.27342388,0.33659035,8.0,7.0,5.0,5.0,4.0,5.0,2.9878,2.4694,2.5426,1.5754,1.1761,0.7487,0.353174,0.4463936,0.34872723,0.3529403,0.4114495,0.47252032,0.39147463,0.4584413,0.37964582,0.37762398,0.42554998,0.43449837
1996-11-22,,,,1,1.0751,0.2615968,0.32650176,8.0,7.0,5.0,5.0,5.0,5.0,2.7013,2.5546,2.3411,1.6441,1.0371,0.8315,0.3364715,0.42377108,0.38439825,0.4758283,0.39113042,0.4430495,0.38063237,0.44230536,0.37098035,0.3950586,0.41281518,0.43855554
1996-11-23,1.0,30.4,15.4,2,0.759,0.26078206,0.31972277,8.0,7.0,6.0,5.0,5.0,4.0,2.4105,2.5381,2.229,1.9187,1.2205,0.8864,0.3178051,0.404117,0.45330134,0.44106886,0.37313414,0.44715923,0.36685735,0.4294669,0.42722917,0.4138944,0.40221316,0.43357283
1996-11-24,0.0,22.6,7.8,2,0.5887,0.25959808,0.31612903,1.0,8.0,6.0,5.0,5.0,4.0,2.2499,2.8582,2.5169,2.1526,1.4061,0.946,0.30191603,0.38123232,0.48538035,0.40600595,0.35576665,0.44987202,0.35666388,0.4127761,0.44079325,0.40538862,0.39286232,0.44224805
1996-11-25,,,,2,0.6023,0.25467873,0.31015122,1.0,8.0,6.0,5.0,5.0,4.0,1.9916,3.0459,2.5423,2.3408,1.5036,1.1528,0.28644913,0.3657629,0.4697895,0.3745764,0.3464496,0.431664,0.34636432,0.40174368,0.47535884,0.39295012,0.38498342,0.4361776
