,AR_PRCP,AR_TMAX,AR_TMIN,MJOPhase_OLR,MJOAmplitude_OLR,AR_ERA5_Soil_Moisture_Lev1,AR_ERA5_Soil_Moisture_Lev2,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,AR_ERA5_Soil_Moisture_Lev1_lag5,AR_ERA5_Soil_Moisture_Lev1_lag10,AR_ERA5_Soil_Moisture_Lev1_lag15,AR_ERA5_Soil_Moisture_Lev1_lag20,AR_ERA5_Soil_Moisture_Lev1_lag25,AR_ERA5_Soil_Moisture_Lev1_lag30,AR_ERA5_Soil_Moisture_Lev2_lag5,AR_ERA5_Soil_Moisture_Lev2_lag10,AR_ERA5_Soil_Moisture_Lev2_lag15,AR_ERA5_Soil_Moisture_Lev2_lag20,AR_ERA5_Soil_Moisture_Lev2_lag25,AR_ERA5_Soil_Moisture_Lev2_lag30
1992-10-15,7.1,20.0,12.6,4,1.0262,0.26414394,0.21824317,4.0,2.0,2.0,2.0,8.0,7.0,1.1959,0.8915,0.4435,0.7286,1.2056,1.6896,0.21943347,0.27721506,0.22549978,0.27197963,0.29716942,0.26410338,0.23301597,0.2542301,0.2515797,0.27794236,0.3094279,0.27356496
1992-10-16,6.1,14.5,7.3,5,1.1952,0.25392342,0.22410618,4.0,2.0,2.0,1.0,8.0,7.0,1.2264,0.7992,0.539,0.7357,1.1241,1.846,0.24629332,0.2569796,0.21373504,0.26576227,0.29039532,0.26475656,0.23306584,0.2533215,0.24391559,0.2739101,0.3009913,0.26932645
1992-10-17,0.0,18.6,1.1,5,1.2006,0.26443067,0.23048013,4.0,3.0,1.0,1.0,1.0,7.0,1.2904,0.7172,0.6954,0.5920000000000001,0.9669,1.6188,0.23258716,0.23793308,0.26986614,0.26245707,0.2831359,0.34649006,0.23223808,0.24936876,0.24692863,0.2707784,0.29493952,0.3478765
1992-10-18,0.0,22.4,5.1,5,1.1315,0.24102288,0.22916707,4.0,3.0,1.0,1.0,1.0,8.0,1.1309,0.7262,0.7793,0.4835,0.7333,1.4083,0.21173486,0.22771397,0.2538423,0.251961,0.27255732,0.33119354,0.22602592,0.2447083,0.24561557,0.26574716,0.2880088,0.33718047
1992-10-19,0.0,18.5,9.9,5,1.1684,0.26454398,0.2265045,4.0,3.0,2.0,1.0,1.0,8.0,1.0384,0.8064,0.8290000000000001,0.4968,0.5499,1.3592,0.19413601,0.215117,0.2839024,0.23752189,0.26374248,0.31129938,0.22051072,0.23894909,0.24666442,0.2584821,0.28116167,0.32109055
1992-10-20,,21.0,1.7,5,1.3864,0.24374622,0.2278769,4.0,4.0,2.0,2.0,2.0,8.0,1.0262,1.1959,0.8915,0.4435,0.7286,1.2056,0.26414394,0.21943347,0.27721506,0.22549978,0.27197963,0.29716942,0.21824317,0.23301597,0.2542301,0.2515797,0.27794236,0.3094279
1992-10-21,0.0,28.2,7.6,5,1.355,0.21911457,0.22229564,5.0,4.0,2.0,2.0,1.0,8.0,1.1952,1.2264,0.7992,0.539,0.7357,1.1241,0.25392342,0.24629332,0.2569796,0.21373504,0.26576227,0.29039532,0.22410618,0.23306584,0.2533215,0.24391559,0.2739101,0.3009913
1992-10-22,,27.2,15.4,5,1.4309,0.19862872,0.21743429,5.0,4.0,3.0,1.0,1.0,1.0,1.2006,1.2904,0.7172,0.6954,0.5920000000000001,0.9669,0.26443067,0.23258716,0.23793308,0.26986614,0.26245707,0.2831359,0.23048013,0.23223808,0.24936876,0.24692863,0.2707784,0.29493952
1992-10-23,,29.8,12.3,5,1.5458,0.18357,0.21118301,5.0,4.0,3.0,1.0,1.0,1.0,1.1315,1.1309,0.7262,0.7793,0.4835,0.7333,0.24102288,0.21173486,0.22771397,0.2538423,0.251961,0.27255732,0.22916707,0.22602592,0.2447083,0.24561557,0.26574716,0.2880088
1992-10-24,3.0,24.0,13.8,6,1.5898,0.17048626,0.20524453,5.0,4.0,3.0,2.0,1.0,1.0,1.1684,1.0384,0.8064,0.8290000000000001,0.4968,0.5499,0.26454398,0.19413601,0.215117,0.2839024,0.23752189,0.26374248,0.2265045,0.22051072,0.23894909,0.24666442,0.2584821,0.28116167
1992-10-25,0.0,27.6,11.4,6,1.3961,0.16630544,0.20193082,5.0,4.0,4.0,2.0,2.0,2.0,1.3864,1.0262,1.1959,0.8915,0.4435,0.7286,0.24374622,0.26414394,0.21943347,0.27721506,0.22549978,0.27197963,0.2278769,0.21824317,0.23301597,0.2542301,0.2515797,0.27794236
1992-10-26,0.0,28.0,8.9,6,1.2543,0.1597314,0.19878565,5.0,5.0,4.0,2.0,2.0,1.0,1.355,1.1952,1.2264,0.7992,0.539,0.7357,0.21911457,0.25392342,0.24629332,0.2569796,0.21373504,0.26576227,0.22229564,0.22410618,0.23306584,0.2533215,0.24391559,0.2739101
1992-10-27,,26.2,11.7,6,1.2537,0.15293077,0.19565797,5.0,5.0,4.0,3.0,1.0,1.0,1.4309,1.2006,1.2904,0.7172,0.6954,0.5920000000000001,0.19862872,0.26443067,0.23258716,0.23793308,0.26986614,0.26245707,0.21743429,0.23048013,0.23223808,0.24936876,0.24692863,0.2707784
1992-10-28,,18.6,1.7,6,1.1181,0.15523589,0.19548813,5.0,5.0,4.0,3.0,1.0,1.0,1.5458,1.1315,1.1309,0.7262,0.7793,0.4835,0.18357,0.24102288,0.21173486,0.22771397,0.2538423,0.251961,0.21118301,0.22916707,0.22602592,0.2447083,0.24561557,0.26574716
1992-10-29,,17.3,10.1,7,1.231,0.15212229,0.19386768,6.0,5.0,4.0,3.0,2.0,1.0,1.5898,1.1684,1.0384,0.8064,0.8290000000000001,0.4968,0.17048626,0.26454398,0.19413601,0.215117,0.2839024,0.23752189,0.20524453,0.2265045,0.22051072,0.23894909,0.24666442,0.2584821
1992-10-30,,19.3,1.7,7,1.2415,0.15373224,0.19428425,6.0,5.0,4.0,4.0,2.0,2.0,1.3961,1.3864,1.0262,1.1959,0.8915,0.4435,0.16630544,0.24374622,0.26414394,0.21943347,0.27721506,0.22549978,0.20193082,0.2278769,0.21824317,0.23301597,0.2542301,0.2515797
1992-10-31,0.0,28.5,6.1,7,1.1867,0.14862968,0.19095032,6.0,5.0,5.0,4.0,2.0,2.0,1.2543,1.355,1.1952,1.2264,0.7992,0.539,0.1597314,0.21911457,0.25392342,0.24629332,0.2569796,0.21373504,0.19878565,0.22229564,0.22410618,0.23306584,0.2533215,0.24391559
1992-11-01,0.0,19.4,12.0,7,1.1153,0.14501674,0.18741283,6.0,5.0,5.0,4.0,3.0,1.0,1.2537,1.4309,1.2006,1.2904,0.7172,0.6954,0.15293077,0.19862872,0.26443067,0.23258716,0.23793308,0.26986614,0.19565797,0.21743429,0.23048013,0.23223808,0.24936876,0.24692863
1992-11-02,0.0,19.0,1.4,7,1.1209,0.14501813,0.18676439,6.0,5.0,5.0,4.0,3.0,1.0,1.1181,1.5458,1.1315,1.1309,0.7262,0.7793,0.15523589,0.18357,0.24102288,0.21173486,0.22771397,0.2538423,0.19548813,0.21118301,0.22916707,0.22602592,0.2447083,0.24561557
1992-11-03,0.0,11.7,5.5,7,1.159,0.14641547,0.18648396,7.0,6.0,5.0,4.0,3.0,2.0,1.231,1.5898,1.1684,1.0384,0.8064,0.8290000000000001,0.15212229,0.17048626,0.26454398,0.19413601,0.215117,0.2839024,0.19386768,0.20524453,0.2265045,0.22051072,0.23894909,0.24666442
1992-11-04,4.1,18.4,0.7,8,1.2877,0.20519719,0.18892004,7.0,6.0,5.0,4.0,4.0,2.0,1.2415,1.3961,1.3864,1.0262,1.1959,0.8915,0.15373224,0.16630544,0.24374622,0.26414394,0.21943347,0.27721506,0.19428425,0.20193082,0.2278769,0.21824317,0.23301597,0.2542301
1992-11-05,0.0,25.0,6.0,8,1.361,0.19115251,0.18922067,7.0,6.0,5.0,5.0,4.0,2.0,1.1867,1.2543,1.355,1.1952,1.2264,0.7992,0.14862968,0.1597314,0.21911457,0.25392342,0.24629332,0.2569796,0.19095032,0.19878565,0.22229564,0.22410618,0.23306584,0.2533215
1992-11-06,0.0,28.0,5.8,8,1.3818,0.17084572,0.18325923,7.0,6.0,5.0,5.0,4.0,3.0,1.1153,1.2537,1.4309,1.2006,1.2904,0.7172,0.14501674,0.15293077,0.19862872,0.26443067,0.23258716,0.23793308,0.18741283,0.19565797,0.21743429,0.23048013,0.23223808,0.24936876
1992-11-07,,29.5,11.8,8,1.3176,0.15382595,0.17768472,7.0,6.0,5.0,5.0,4.0,3.0,1.1209,1.1181,1.5458,1.1315,1.1309,0.7262,0.14501813,0.15523589,0.18357,0.24102288,0.21173486,0.22771397,0.18676439,0.19548813,0.21118301,0.22916707,0.22602592,0.2447083
1992-11-08,,25.1,15.7,8,1.2441,0.14463489,0.17588767,7.0,7.0,6.0,5.0,4.0,3.0,1.159,1.231,1.5898,1.1684,1.0384,0.8064,0.14641547,0.15212229,0.17048626,0.26454398,0.19413601,0.215117,0.18648396,0.19386768,0.20524453,0.2265045,0.22051072,0.23894909
1992-11-09,,23.8,10.8,1,1.568,0.14324315,0.17741376,8.0,7.0,6.0,5.0,4.0,4.0,1.2877,1.2415,1.3961,1.3864,1.0262,1.1959,0.20519719,0.15373224,0.16630544,0.24374622,0.26414394,0.21943347,0.18892004,0.19428425,0.20193082,0.2278769,0.21824317,0.23301597
1992-11-10,0.0,15.5,7.3,1,1.7023,0.14140242,0.17625841,8.0,7.0,6.0,5.0,5.0,4.0,1.361,1.1867,1.2543,1.355,1.1952,1.2264,0.19115251,0.14862968,0.1597314,0.21911457,0.25392342,0.24629332,0.18922067,0.19095032,0.19878565,0.22229564,0.22410618,0.23306584
1992-11-11,0.0,20.0,11.2,1,1.4582,0.27409452,0.18112919,8.0,7.0,6.0,5.0,5.0,4.0,1.3818,1.1153,1.2537,1.4309,1.2006,1.2904,0.17084572,0.14501674,0.15293077,0.19862872,0.26443067,0.23258716,0.18325923,0.18741283,0.19565797,0.21743429,0.23048013,0.23223808
1992-11-12,0.0,25.5,11.7,1,1.3204,0.2505217,0.19164863,8.0,7.0,6.0,5.0,5.0,4.0,1.3176,1.1209,1.1181,1.5458,1.1315,1.1309,0.15382595,0.14501813,0.15523589,0.18357,0.24102288,0.21173486,0.17768472,0.18676439,0.19548813,0.21118301,0.22916707,0.22602592
1992-11-13,0.0,30.3,10.0,1,1.2609,0.22721183,0.19252764,8.0,7.0,7.0,6.0,5.0,4.0,1.2441,1.159,1.231,1.5898,1.1684,1.0384,0.14463489,0.14641547,0.15212229,0.17048626,0.26454398,0.19413601,0.17588767,0.18648396,0.19386768,0.20524453,0.2265045,0.22051072
1992-11-14,14.0,22.4,14.2,1,0.9856,0.3038987,0.20646054,1.0,8.0,7.0,6.0,5.0,4.0,1.568,1.2877,1.2415,1.3961,1.3864,1.0262,0.14324315,0.20519719,0.15373224,0.16630544,0.24374622,0.26414394,0.17741376,0.18892004,0.19428425,0.20193082,0.2278769,0.21824317
1992-11-15,0.0,20.8,10.3,2,0.8187,0.2635341,0.21746667,1.0,8.0,7.0,6.0,5.0,5.0,1.7023,1.361,1.1867,1.2543,1.355,1.1952,0.14140242,0.19115251,0.14862968,0.1597314,0.21911457,0.25392342,0.17625841,0.18922067,0.19095032,0.19878565,0.22229564,0.22410618
1992-11-16,,20.2,5.8,2,0.8955,0.24162716,0.21744104,1.0,8.0,7.0,6.0,5.0,5.0,1.4582,1.3818,1.1153,1.2537,1.4309,1.2006,0.27409452,0.17084572,0.14501674,0.15293077,0.19862872,0.26443067,0.18112919,0.18325923,0.18741283,0.19565797,0.21743429,0.23048013
1992-11-17,,25.3,4.3,1,0.5239,0.22124763,0.21463422,1.0,8.0,7.0,6.0,5.0,5.0,1.3204,1.3176,1.1209,1.1181,1.5458,1.1315,0.2505217,0.15382595,0.14501813,0.15523589,0.18357,0.24102288,0.19164863,0.17768472,0.18676439,0.19548813,0.21118301,0.22916707
1992-11-18,,30.8,12.6,8,0.39,0.19959946,0.20949516,1.0,8.0,7.0,7.0,6.0,5.0,1.2609,1.2441,1.159,1.231,1.5898,1.1684,0.22721183,0.14463489,0.14641547,0.15212229,0.17048626,0.26454398,0.19252764,0.17588767,0.18648396,0.19386768,0.20524453,0.2265045
1992-11-19,20.1,23.8,13.9,7,0.8462,0.23153389,0.20639987,1.0,1.0,8.0,7.0,6.0,5.0,0.9856,1.568,1.2877,1.2415,1.3961,1.3864,0.3038987,0.14324315,0.20519719,0.15373224,0.16630544,0.24374622,0.20646054,0.17741376,0.18892004,0.19428425,0.20193082,0.2278769
1992-11-20,0.0,21.8,11.2,7,1.098,0.21190688,0.20530114,2.0,1.0,8.0,7.0,6.0,5.0,0.8187,1.7023,1.361,1.1867,1.2543,1.355,0.2635341,0.14140242,0.19115251,0.14862968,0.1597314,0.21911457,0.21746667,0.17625841,0.18922067,0.19095032,0.19878565,0.22229564
1992-11-21,8.9,14.5,9.4,7,0.9574,0.2853473,0.2045745,2.0,1.0,8.0,7.0,6.0,5.0,0.8955,1.4582,1.3818,1.1153,1.2537,1.4309,0.24162716,0.27409452,0.17084572,0.14501674,0.15293077,0.19862872,0.21744104,0.18112919,0.18325923,0.18741283,0.19565797,0.21743429
1992-11-22,0.0,17.0,4.8,7,0.9558,0.26576787,0.2174815,1.0,1.0,8.0,7.0,6.0,5.0,0.5239,1.3204,1.3176,1.1209,1.1181,1.5458,0.22124763,0.2505217,0.15382595,0.14501813,0.15523589,0.18357,0.21463422,0.19164863,0.17768472,0.18676439,0.19548813,0.21118301
1992-11-23,0.0,20.8,4.8,8,1.0185,0.24394622,0.22018582,8.0,1.0,8.0,7.0,7.0,6.0,0.39,1.2609,1.2441,1.159,1.231,1.5898,0.19959946,0.22721183,0.14463489,0.14641547,0.15212229,0.17048626,0.20949516,0.19252764,0.17588767,0.18648396,0.19386768,0.20524453
1992-11-24,0.5,23.3,10.6,8,1.0902,0.22451647,0.21834698,7.0,1.0,1.0,8.0,7.0,6.0,0.8462,0.9856,1.568,1.2877,1.2415,1.3961,0.23153389,0.3038987,0.14324315,0.20519719,0.15373224,0.16630544,0.20639987,0.20646054,0.17741376,0.18892004,0.19428425,0.20193082
1992-11-25,0.0,24.1,12.3,8,0.6905,0.21338394,0.21672788,7.0,2.0,1.0,8.0,7.0,6.0,1.098,0.8187,1.7023,1.361,1.1867,1.2543,0.21190688,0.2635341,0.14140242,0.19115251,0.14862968,0.1597314,0.20530114,0.21746667,0.17625841,0.18922067,0.19095032,0.19878565
1992-11-26,0.0,25.7,11.7,1,0.6868,0.19781607,0.21362719,7.0,2.0,1.0,8.0,7.0,6.0,0.9574,0.8955,1.4582,1.3818,1.1153,1.2537,0.2853473,0.24162716,0.27409452,0.17084572,0.14501674,0.15293077,0.2045745,0.21744104,0.18112919,0.18325923,0.18741283,0.19565797
1992-11-27,8.9,20.5,15.7,1,0.9105,0.18756056,0.2095019,7.0,1.0,1.0,8.0,7.0,6.0,0.9558,0.5239,1.3204,1.3176,1.1209,1.1181,0.26576787,0.22124763,0.2505217,0.15382595,0.14501813,0.15523589,0.2174815,0.21463422,0.19164863,0.17768472,0.18676439,0.19548813
1992-11-28,,28.0,14.5,1,1.5467,0.27928522,0.22674985,8.0,8.0,1.0,8.0,7.0,7.0,1.0185,0.39,1.2609,1.2441,1.159,1.231,0.24394622,0.19959946,0.22721183,0.14463489,0.14641547,0.15212229,0.22018582,0.20949516,0.19252764,0.17588767,0.18648396,0.19386768
1992-11-29,,31.0,16.1,1,1.802,0.24489456,0.22538555,8.0,7.0,1.0,1.0,8.0,7.0,1.0902,0.8462,0.9856,1.568,1.2877,1.2415,0.22451647,0.23153389,0.3038987,0.14324315,0.20519719,0.15373224,0.21834698,0.20639987,0.20646054,0.17741376,0.18892004,0.19428425
1992-11-30,2.0,25.3,16.2,1,1.7282,0.2162947,0.2186476,8.0,7.0,2.0,1.0,8.0,7.0,0.6905,1.098,0.8187,1.7023,1.361,1.1867,0.21338394,0.21190688,0.2635341,0.14140242,0.19115251,0.14862968,0.21672788,0.20530114,0.21746667,0.17625841,0.18922067,0.19095032
1992-12-01,0.0,22.3,8.2,1,1.4589,0.19764543,0.21475828,1.0,7.0,2.0,1.0,8.0,7.0,0.6868,0.9574,0.8955,1.4582,1.3818,1.1153,0.19781607,0.2853473,0.24162716,0.27409452,0.17084572,0.14501674,0.21362719,0.2045745,0.21744104,0.18112919,0.18325923,0.18741283
1992-12-02,0.0,30.8,8.1,1,1.2628,0.18269439,0.20901927,1.0,7.0,1.0,1.0,8.0,7.0,0.9105,0.9558,0.5239,1.3204,1.3176,1.1209,0.18756056,0.26576787,0.22124763,0.2505217,0.15382595,0.14501813,0.2095019,0.2174815,0.21463422,0.19164863,0.17768472,0.18676439
1992-12-03,7.1,27.5,17.1,2,1.0975,0.19972253,0.20522429,1.0,8.0,8.0,1.0,8.0,7.0,1.5467,1.0185,0.39,1.2609,1.2441,1.159,0.27928522,0.24394622,0.19959946,0.22721183,0.14463489,0.14641547,0.22674985,0.22018582,0.20949516,0.19252764,0.17588767,0.18648396
1992-12-04,11.9,27.3,12.4,2,0.9309,0.19754052,0.20448416,1.0,8.0,7.0,1.0,1.0,8.0,1.802,1.0902,0.8462,0.9856,1.568,1.2877,0.24489456,0.22451647,0.23153389,0.3038987,0.14324315,0.20519719,0.22538555,0.21834698,0.20639987,0.20646054,0.17741376,0.18892004
1992-12-05,0.0,24.0,15.4,2,0.6976,0.18982512,0.20053416,1.0,8.0,7.0,2.0,1.0,8.0,1.7282,0.6905,1.098,0.8187,1.7023,1.361,0.2162947,0.21338394,0.21190688,0.2635341,0.14140242,0.19115251,0.2186476,0.21672788,0.20530114,0.21746667,0.17625841,0.18922067
1992-12-06,,30.1,13.4,2,0.421,0.24440083,0.20127158,1.0,1.0,7.0,2.0,1.0,8.0,1.4589,0.6868,0.9574,0.8955,1.4582,1.3818,0.19764543,0.19781607,0.2853473,0.24162716,0.27409452,0.17084572,0.21475828,0.21362719,0.2045745,0.21744104,0.18112919,0.18325923
1992-12-07,,29.2,17.9,1,0.0674,0.2175298,0.19705328,1.0,1.0,7.0,1.0,1.0,8.0,1.2628,0.9105,0.9558,0.5239,1.3204,1.3176,0.18269439,0.18756056,0.26576787,0.22124763,0.2505217,0.15382595,0.20901927,0.2095019,0.2174815,0.21463422,0.19164863,0.17768472
1992-12-08,41.9,27.2,14.9,8,0.3284,0.29909545,0.20890066,2.0,1.0,8.0,8.0,1.0,8.0,1.0975,1.5467,1.0185,0.39,1.2609,1.2441,0.19972253,0.27928522,0.24394622,0.19959946,0.22721183,0.14463489,0.20522429,0.22674985,0.22018582,0.20949516,0.19252764,0.17588767
1992-12-09,0.0,21.5,11.8,8,0.6434,0.25736567,0.21493082,2.0,1.0,8.0,7.0,1.0,1.0,0.9309,1.802,1.0902,0.8462,0.9856,1.568,0.19754052,0.24489456,0.22451647,0.23153389,0.3038987,0.14324315,0.20448416,0.22538555,0.21834698,0.20639987,0.20646054,0.17741376
1992-12-10,,25.6,10.0,8,0.6606,0.23036176,0.21279807,2.0,1.0,8.0,7.0,2.0,1.0,0.6976,1.7282,0.6905,1.098,0.8187,1.7023,0.18982512,0.2162947,0.21338394,0.21190688,0.2635341,0.14140242,0.20053416,0.2186476,0.21672788,0.20530114,0.21746667,0.17625841
1992-12-11,0.0,30.7,11.4,8,0.5407,0.20651199,0.20825624,2.0,1.0,1.0,7.0,2.0,1.0,0.421,1.4589,0.6868,0.9574,0.8955,1.4582,0.24440083,0.19764543,0.19781607,0.2853473,0.24162716,0.27409452,0.20127158,0.21475828,0.21362719,0.2045745,0.21744104,0.18112919
1992-12-12,0.0,27.6,16.3,1,0.4773,0.18439664,0.20310101,1.0,1.0,1.0,7.0,1.0,1.0,0.0674,1.2628,0.9105,0.9558,0.5239,1.3204,0.2175298,0.18269439,0.18756056,0.26576787,0.22124763,0.2505217,0.19705328,0.20901927,0.2095019,0.2174815,0.21463422,0.19164863
1992-12-13,5.1,26.5,14.9,1,0.5208,0.3165642,0.20459741,8.0,2.0,1.0,8.0,8.0,1.0,0.3284,1.0975,1.5467,1.0185,0.39,1.2609,0.29909545,0.19972253,0.27928522,0.24394622,0.19959946,0.22721183,0.20890066,0.20522429,0.22674985,0.22018582,0.20949516,0.19252764
1992-12-14,0.0,26.8,9.1,1,0.3452,0.27175444,0.22100684,8.0,2.0,1.0,8.0,7.0,1.0,0.6434,0.9309,1.802,1.0902,0.8462,0.9856,0.25736567,0.19754052,0.24489456,0.22451647,0.23153389,0.3038987,0.21493082,0.20448416,0.22538555,0.21834698,0.20639987,0.20646054
1992-12-15,0.0,30.6,12.6,2,0.3863,0.23303473,0.21664429,8.0,2.0,1.0,8.0,7.0,2.0,0.6606,0.6976,1.7282,0.6905,1.098,0.8187,0.23036176,0.18982512,0.2162947,0.21338394,0.21190688,0.2635341,0.21279807,0.20053416,0.2186476,0.21672788,0.20530114,0.21746667
1992-12-16,0.0,29.8,19.0,2,0.4682,0.20465028,0.21019754,8.0,2.0,1.0,1.0,7.0,2.0,0.5407,0.421,1.4589,0.6868,0.9574,0.8955,0.20651199,0.24440083,0.19764543,0.19781607,0.2853473,0.24162716,0.20825624,0.20127158,0.21475828,0.21362719,0.2045745,0.21744104
1992-12-17,0.3,26.2,10.7,2,0.6,0.19885114,0.20671126,1.0,1.0,1.0,1.0,7.0,1.0,0.4773,0.0674,1.2628,0.9105,0.9558,0.5239,0.18439664,0.2175298,0.18269439,0.18756056,0.26576787,0.22124763,0.20310101,0.19705328,0.20901927,0.2095019,0.2174815,0.21463422
1992-12-18,0.0,28.4,12.9,3,0.7335,0.17673719,0.19990997,1.0,8.0,2.0,1.0,8.0,8.0,0.5208,0.3284,1.0975,1.5467,1.0185,0.39,0.3165642,0.29909545,0.19972253,0.27928522,0.24394622,0.19959946,0.20459741,0.20890066,0.20522429,0.22674985,0.22018582,0.20949516
1992-12-19,0.0,28.9,13.4,3,0.8603,0.15959013,0.19392967,1.0,8.0,2.0,1.0,8.0,7.0,0.3452,0.6434,0.9309,1.802,1.0902,0.8462,0.27175444,0.25736567,0.19754052,0.24489456,0.22451647,0.23153389,0.22100684,0.21493082,0.20448416,0.22538555,0.21834698,0.20639987
1992-12-20,0.0,23.8,11.9,3,0.7143,0.15160197,0.19010907,2.0,8.0,2.0,1.0,8.0,7.0,0.3863,0.6606,0.6976,1.7282,0.6905,1.098,0.23303473,0.23036176,0.18982512,0.2162947,0.21338394,0.21190688,0.21664429,0.21279807,0.20053416,0.2186476,0.21672788,0.20530114
1992-12-21,0.0,32.6,12.9,4,0.6234,0.14234796,0.18436065,2.0,8.0,2.0,1.0,1.0,7.0,0.4682,0.5407,0.421,1.4589,0.6868,0.9574,0.20465028,0.20651199,0.24440083,0.19764543,0.19781607,0.2853473,0.21019754,0.20825624,0.20127158,0.21475828,0.21362719,0.2045745
1992-12-22,4.1,35.2,16.6,5,0.7609999999999999,0.1349179,0.17736655,2.0,1.0,1.0,1.0,1.0,7.0,0.6,0.4773,0.0674,1.2628,0.9105,0.9558,0.19885114,0.18439664,0.2175298,0.18269439,0.18756056,0.26576787,0.20671126,0.20310101,0.19705328,0.20901927,0.2095019,0.2174815
1992-12-23,16.0,25.6,15.9,5,0.8094,0.24467498,0.18285076,3.0,1.0,8.0,2.0,1.0,8.0,0.7335,0.5208,0.3284,1.0975,1.5467,1.0185,0.17673719,0.3165642,0.29909545,0.19972253,0.27928522,0.24394622,0.19990997,0.20459741,0.20890066,0.20522429,0.22674985,0.22018582
1992-12-24,0.0,32.6,10.4,5,0.5633,0.20859191,0.18257305,3.0,1.0,8.0,2.0,1.0,8.0,0.8603,0.3452,0.6434,0.9309,1.802,1.0902,0.15959013,0.27175444,0.25736567,0.19754052,0.24489456,0.22451647,0.19392967,0.22100684,0.21493082,0.20448416,0.22538555,0.21834698
1992-12-25,,32.8,15.2,6,0.5903,0.18181457,0.17981747,3.0,2.0,8.0,2.0,1.0,8.0,0.7143,0.3863,0.6606,0.6976,1.7282,0.6905,0.15160197,0.23303473,0.23036176,0.18982512,0.2162947,0.21338394,0.19010907,0.21664429,0.21279807,0.20053416,0.2186476,0.21672788
1992-12-26,,34.5,17.9,7,0.7113,0.16020837,0.17372392,4.0,2.0,8.0,2.0,1.0,1.0,0.6234,0.4682,0.5407,0.421,1.4589,0.6868,0.14234796,0.20465028,0.20651199,0.24440083,0.19764543,0.19781607,0.18436065,0.21019754,0.20825624,0.20127158,0.21475828,0.21362719
1992-12-27,1.0,30.0,20.5,7,0.9076,0.22954209,0.17047898,5.0,2.0,1.0,1.0,1.0,1.0,0.7609999999999999,0.6,0.4773,0.0674,1.2628,0.9105,0.1349179,0.19885114,0.18439664,0.2175298,0.18269439,0.18756056,0.17736655,0.20671126,0.20310101,0.19705328,0.20901927,0.2095019
1992-12-28,0.0,25.4,19.8,7,1.1533,0.22123085,0.17462853,5.0,3.0,1.0,8.0,2.0,1.0,0.8094,0.7335,0.5208,0.3284,1.0975,1.5467,0.24467498,0.17673719,0.3165642,0.29909545,0.19972253,0.27928522,0.18285076,0.19990997,0.20459741,0.20890066,0.20522429,0.22674985
1992-12-29,9.9,26.0,12.2,7,1.5096,0.22355133,0.17869447,5.0,3.0,1.0,8.0,2.0,1.0,0.5633,0.8603,0.3452,0.6434,0.9309,1.802,0.20859191,0.15959013,0.27175444,0.25736567,0.19754052,0.24489456,0.18257305,0.19392967,0.22100684,0.21493082,0.20448416,0.22538555
1992-12-30,0.0,32.1,13.0,7,2.0357,0.19340307,0.17513004,6.0,3.0,2.0,8.0,2.0,1.0,0.5903,0.7143,0.3863,0.6606,0.6976,1.7282,0.18181457,0.15160197,0.23303473,0.23036176,0.18982512,0.2162947,0.17981747,0.19010907,0.21664429,0.21279807,0.20053416,0.2186476
1992-12-31,,22.3,14.2,7,2.4404,0.17149475,0.1728328,7.0,4.0,2.0,8.0,2.0,1.0,0.7113,0.6234,0.4682,0.5407,0.421,1.4589,0.16020837,0.14234796,0.20465028,0.20651199,0.24440083,0.19764543,0.17372392,0.18436065,0.21019754,0.20825624,0.20127158,0.21475828
1993-01-01,0.0,30.8,13.4,7,2.6771,0.15909357,0.1710479,7.0,5.0,2.0,1.0,1.0,1.0,0.9076,0.7609999999999999,0.6,0.4773,0.0674,1.2628,0.22954209,0.1349179,0.19885114,0.18439664,0.2175298,0.18269439,0.17047898,0.17736655,0.20671126,0.20310101,0.19705328,0.20901927
1993-01-02,0.0,32.7,16.4,7,2.821,0.1467246,0.16807796,7.0,5.0,3.0,1.0,8.0,2.0,1.1533,0.8094,0.7335,0.5208,0.3284,1.0975,0.22123085,0.24467498,0.17673719,0.3165642,0.29909545,0.19972253,0.17462853,0.18285076,0.19990997,0.20459741,0.20890066,0.20522429
1993-01-03,,34.4,19.5,8,3.0574,0.13788602,0.16535744,7.0,5.0,3.0,1.0,8.0,2.0,1.5096,0.5633,0.8603,0.3452,0.6434,0.9309,0.22355133,0.20859191,0.15959013,0.27175444,0.25736567,0.19754052,0.17869447,0.18257305,0.19392967,0.22100684,0.21493082,0.20448416
1993-01-04,,34.4,21.3,8,3.1605,0.13132036,0.16256817,7.0,6.0,3.0,2.0,8.0,2.0,2.0357,0.5903,0.7143,0.3863,0.6606,0.6976,0.19340307,0.18181457,0.15160197,0.23303473,0.23036176,0.18982512,0.17513004,0.17981747,0.19010907,0.21664429,0.21279807,0.20053416
