,SESA_Avg_GPCP_Precip,MJOPhase_OLR,MJOAmplitude_OLR,SESA_Avg_ERA5_Soil_Moisture_Lev1,SESA_Avg_ERA5_Soil_Moisture_Lev2,Year,Month,Day,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag30
2002-11-09,12.410923871315187,3,2.1551,0.4161173,0.44051757,2002,11,9,2.0,1.0,1.0,8.0,7.0,5.0,2.2212,2.1953,1.3333,0.9007,0.4574,0.5886,0.4983069,0.49995023,0.4789482,0.4836284,0.4696196,0.46529043,0.5016233,0.50192565,0.4735368,0.4843844,0.46923018,0.4701515
2002-11-10,0.0,3,2.2801,0.4961428,0.48229662,2002,11,10,2.0,2.0,1.0,8.0,7.0,6.0,2.2704,2.0015,1.6344,0.9075,0.5269,0.5386,0.48283237,0.49923894,0.4846092,0.48368278,0.46619856,0.45956075,0.4926472,0.49898127,0.4857363,0.48359436,0.4634259,0.46532035
2002-11-11,0.5724529268530508,3,2.2951,0.47862944,0.48845696,2002,11,11,2.0,2.0,1.0,8.0,8.0,6.0,2.1847,1.9713,1.8392,0.8602,0.6008,0.4682,0.46664444,0.4844374,0.47848484,0.4740629,0.48346695,0.47836298,0.47847313,0.48978534,0.47945184,0.47748464,0.4822722,0.47291014
2002-11-12,1.3917726285548673,3,2.5729,0.45750928,0.4721164,2002,11,12,3.0,2.0,1.0,8.0,8.0,7.0,2.0472,2.0323,1.9645,1.0551,0.6725,0.2469,0.45086542,0.467517,0.47671634,0.45570302,0.47094893,0.46997607,0.4656693,0.47626805,0.477042,0.46447545,0.47585022,0.46977788
2002-11-13,0.0,3,2.5299,0.45036235,0.46047628,2002,11,13,3.0,2.0,1.0,1.0,1.0,7.0,2.0448,2.2027,2.165,1.2105,0.8458,0.2808,0.43258822,0.44779223,0.48881137,0.44960642,0.47468296,0.46476385,0.45260134,0.4623527,0.4827548,0.45523134,0.4714381,0.46582532
2002-11-14,0.07703716235442294,3,2.4829,0.44078198,0.45244056,2002,11,14,3.0,2.0,1.0,1.0,8.0,7.0,2.1551,2.2212,2.1953,1.3333,0.9007,0.4574,0.4161173,0.4983069,0.49995023,0.4789482,0.4836284,0.4696196,0.44051757,0.5016233,0.50192565,0.4735368,0.4843844,0.46923018
2002-11-15,4.6215364601877,3,2.3819,0.44230953,0.45008957,2002,11,15,3.0,2.0,2.0,1.0,8.0,7.0,2.2801,2.2704,2.0015,1.6344,0.9075,0.5269,0.4961428,0.48283237,0.49923894,0.4846092,0.48368278,0.46619856,0.48229662,0.4926472,0.49898127,0.4857363,0.48359436,0.4634259
2002-11-16,3.1553704070134296,3,2.4074,0.4374129,0.44370976,2002,11,16,3.0,2.0,2.0,1.0,8.0,8.0,2.2951,2.1847,1.9713,1.8392,0.8602,0.6008,0.47862944,0.46664444,0.4844374,0.47848484,0.4740629,0.48346695,0.48845696,0.47847313,0.48978534,0.47945184,0.47748464,0.4822722
2002-11-17,6.079089598523246,3,2.4887,0.43518403,0.44072926,2002,11,17,3.0,3.0,2.0,1.0,8.0,8.0,2.5729,2.0472,2.0323,1.9645,1.0551,0.6725,0.45750928,0.45086542,0.467517,0.47671634,0.45570302,0.47094893,0.4721164,0.4656693,0.47626805,0.477042,0.46447545,0.47585022
2002-11-18,0.3831654234478871,3,2.6722,0.45467722,0.44375095,2002,11,18,3.0,3.0,2.0,1.0,1.0,1.0,2.5299,2.0448,2.2027,2.165,1.2105,0.8458,0.45036235,0.43258822,0.44779223,0.48881137,0.44960642,0.47468296,0.46047628,0.45260134,0.4623527,0.4827548,0.45523134,0.4714381
2002-11-19,1.0239868553148375,4,2.635,0.4736592,0.4708108,2002,11,19,3.0,3.0,2.0,1.0,1.0,8.0,2.4829,2.1551,2.2212,2.1953,1.3333,0.9007,0.44078198,0.4161173,0.4983069,0.49995023,0.4789482,0.4836284,0.45244056,0.44051757,0.5016233,0.50192565,0.4735368,0.4843844
2002-11-20,0.0,4,2.7710000000000004,0.45917198,0.46368712,2002,11,20,3.0,3.0,2.0,2.0,1.0,8.0,2.3819,2.2801,2.2704,2.0015,1.6344,0.9075,0.44230953,0.4961428,0.48283237,0.49923894,0.4846092,0.48368278,0.45008957,0.48229662,0.4926472,0.49898127,0.4857363,0.48359436
2002-11-21,0.0077001412864774466,4,2.6721,0.4711485,0.46733654,2002,11,21,3.0,3.0,2.0,2.0,1.0,8.0,2.4074,2.2951,2.1847,1.9713,1.8392,0.8602,0.4374129,0.47862944,0.46664444,0.4844374,0.47848484,0.4740629,0.44370976,0.48845696,0.47847313,0.48978534,0.47945184,0.47748464
2002-11-22,6.247620020941314,4,2.5327,0.47458473,0.47826195,2002,11,22,3.0,3.0,3.0,2.0,1.0,8.0,2.4887,2.5729,2.0472,2.0323,1.9645,1.0551,0.43518403,0.45750928,0.45086542,0.467517,0.47671634,0.45570302,0.44072926,0.4721164,0.4656693,0.47626805,0.477042,0.46447545
2002-11-23,0.020968733303662803,5,2.588,0.45540002,0.46584648,2002,11,23,3.0,3.0,3.0,2.0,1.0,1.0,2.6722,2.5299,2.0448,2.2027,2.165,1.2105,0.45467722,0.45036235,0.43258822,0.44779223,0.48881137,0.44960642,0.44375095,0.46047628,0.45260134,0.4623527,0.4827548,0.45523134
2002-11-24,7.374790298442046,5,2.6335,0.43653548,0.4524406,2002,11,24,4.0,3.0,3.0,2.0,1.0,1.0,2.635,2.4829,2.1551,2.2212,2.1953,1.3333,0.4736592,0.44078198,0.4161173,0.4983069,0.49995023,0.4789482,0.4708108,0.45244056,0.44051757,0.5016233,0.50192565,0.4735368
2002-11-25,0.0,5,2.543,0.43795624,0.44608882,2002,11,25,4.0,3.0,3.0,2.0,2.0,1.0,2.7710000000000004,2.3819,2.2801,2.2704,2.0015,1.6344,0.45917198,0.44230953,0.4961428,0.48283237,0.49923894,0.4846092,0.46368712,0.45008957,0.48229662,0.4926472,0.49898127,0.4857363
2002-11-26,0.0,5,2.2599,0.49018005,0.48529896,2002,11,26,4.0,3.0,3.0,2.0,2.0,1.0,2.6721,2.4074,2.2951,2.1847,1.9713,1.8392,0.4711485,0.4374129,0.47862944,0.46664444,0.4844374,0.47848484,0.46733654,0.44370976,0.48845696,0.47847313,0.48978534,0.47945184
2002-11-27,0.0,5,2.2448,0.47119555,0.47368398,2002,11,27,4.0,3.0,3.0,3.0,2.0,1.0,2.5327,2.4887,2.5729,2.0472,2.0323,1.9645,0.47458473,0.43518403,0.45750928,0.45086542,0.467517,0.47671634,0.47826195,0.44072926,0.4721164,0.4656693,0.47626805,0.477042
2002-11-28,10.481543865468767,6,2.2703,0.49395144,0.49273401,2002,11,28,5.0,3.0,3.0,3.0,2.0,1.0,2.588,2.6722,2.5299,2.0448,2.2027,2.165,0.45540002,0.45467722,0.45036235,0.43258822,0.44779223,0.48881137,0.46584648,0.44375095,0.46047628,0.45260134,0.4623527,0.4827548
2002-11-29,0.73199513174283,6,2.5219,0.5007603,0.50454915,2002,11,29,5.0,4.0,3.0,3.0,2.0,1.0,2.6335,2.635,2.4829,2.1551,2.2212,2.1953,0.43653548,0.4736592,0.44078198,0.4161173,0.4983069,0.49995023,0.4524406,0.4708108,0.45244056,0.44051757,0.5016233,0.50192565
2002-11-30,8.65637844387028,6,2.4123,0.4919711,0.49498266,2002,11,30,5.0,4.0,3.0,3.0,2.0,2.0,2.543,2.7710000000000004,2.3819,2.2801,2.2704,2.0015,0.43795624,0.45917198,0.44230953,0.4961428,0.48283237,0.49923894,0.44608882,0.46368712,0.45008957,0.48229662,0.4926472,0.49898127
2002-12-01,9.762408632125394,6,2.1438,0.48481843,0.4870977,2002,12,1,5.0,4.0,3.0,3.0,2.0,2.0,2.2599,2.6721,2.4074,2.2951,2.1847,1.9713,0.49018005,0.4711485,0.4374129,0.47862944,0.46664444,0.4844374,0.48529896,0.46733654,0.44370976,0.48845696,0.47847313,0.48978534
2002-12-02,0.0,7,2.0068,0.4968728,0.500239,2002,12,2,5.0,4.0,3.0,3.0,3.0,2.0,2.2448,2.5327,2.4887,2.5729,2.0472,2.0323,0.47119555,0.47458473,0.43518403,0.45750928,0.45086542,0.467517,0.47368398,0.47826195,0.44072926,0.4721164,0.4656693,0.47626805
2002-12-03,0.0,7,1.8194,0.49048454,0.48970625,2002,12,3,6.0,5.0,3.0,3.0,3.0,2.0,2.2703,2.588,2.6722,2.5299,2.0448,2.2027,0.49395144,0.45540002,0.45467722,0.45036235,0.43258822,0.44779223,0.49273401,0.46584648,0.44375095,0.46047628,0.45260134,0.4623527
2002-12-04,2.2709610970276923,7,1.6838,0.47978503,0.48591658,2002,12,4,6.0,5.0,4.0,3.0,3.0,2.0,2.5219,2.6335,2.635,2.4829,2.1551,2.2212,0.5007603,0.43653548,0.4736592,0.44078198,0.4161173,0.4983069,0.50454915,0.4524406,0.4708108,0.45244056,0.44051757,0.5016233
2002-12-05,22.584001926417436,8,1.7462,0.48438677,0.49142966,2002,12,5,6.0,5.0,4.0,3.0,3.0,2.0,2.4123,2.543,2.7710000000000004,2.3819,2.2801,2.2704,0.4919711,0.43795624,0.45917198,0.44230953,0.4961428,0.48283237,0.49498266,0.44608882,0.46368712,0.45008957,0.48229662,0.4926472
2002-12-06,0.02286861823975212,8,1.8323,0.4832807,0.48872524,2002,12,6,6.0,5.0,4.0,3.0,3.0,2.0,2.1438,2.2599,2.6721,2.4074,2.2951,2.1847,0.48481843,0.49018005,0.4711485,0.4374129,0.47862944,0.46664444,0.4870977,0.48529896,0.46733654,0.44370976,0.48845696,0.47847313
2002-12-07,0.0,8,1.8959,0.49811774,0.50042444,2002,12,7,7.0,5.0,4.0,3.0,3.0,3.0,2.0068,2.2448,2.5327,2.4887,2.5729,2.0472,0.4968728,0.47119555,0.47458473,0.43518403,0.45750928,0.45086542,0.500239,0.47368398,0.47826195,0.44072926,0.4721164,0.4656693
2002-12-08,0.31991606143613655,8,1.6341,0.4871339,0.48988983,2002,12,8,7.0,6.0,5.0,3.0,3.0,3.0,1.8194,2.2703,2.588,2.6722,2.5299,2.0448,0.49048454,0.49395144,0.45540002,0.45467722,0.45036235,0.43258822,0.48970625,0.49273401,0.46584648,0.44375095,0.46047628,0.45260134
2002-12-09,0.0,8,1.4376,0.46684128,0.47330198,2002,12,9,7.0,6.0,5.0,4.0,3.0,3.0,1.6838,2.5219,2.6335,2.635,2.4829,2.1551,0.47978503,0.5007603,0.43653548,0.4736592,0.44078198,0.4161173,0.48591658,0.50454915,0.4524406,0.4708108,0.45244056,0.44051757
2002-12-10,0.0,1,1.3375,0.45349938,0.46226412,2002,12,10,8.0,6.0,5.0,4.0,3.0,3.0,1.7462,2.4123,2.543,2.7710000000000004,2.3819,2.2801,0.48438677,0.4919711,0.43795624,0.45917198,0.44230953,0.4961428,0.49142966,0.49498266,0.44608882,0.46368712,0.45008957,0.48229662
2002-12-11,0.16253426398745635,1,1.1029,0.44905108,0.45748973,2002,12,11,8.0,6.0,5.0,4.0,3.0,3.0,1.8323,2.1438,2.2599,2.6721,2.4074,2.2951,0.4832807,0.48481843,0.49018005,0.4711485,0.4374129,0.47862944,0.48872524,0.4870977,0.48529896,0.46733654,0.44370976,0.48845696
2002-12-12,23.72694256570604,1,1.1125,0.46144626,0.4608512,2002,12,12,8.0,7.0,5.0,4.0,3.0,3.0,1.8959,2.0068,2.2448,2.5327,2.4887,2.5729,0.49811774,0.4968728,0.47119555,0.47458473,0.43518403,0.45750928,0.50042444,0.500239,0.47368398,0.47826195,0.44072926,0.4721164
2002-12-13,21.834611038366955,1,1.2299,0.4464025,0.45223024,2002,12,13,8.0,7.0,6.0,5.0,3.0,3.0,1.6341,1.8194,2.2703,2.588,2.6722,2.5299,0.4871339,0.49048454,0.49395144,0.45540002,0.45467722,0.45036235,0.48988983,0.48970625,0.49273401,0.46584648,0.44375095,0.46047628
2002-12-14,5.068135510302252,1,1.5025,0.4291687,0.44168925,2002,12,14,8.0,7.0,6.0,5.0,4.0,3.0,1.4376,1.6838,2.5219,2.6335,2.635,2.4829,0.46684128,0.47978503,0.5007603,0.43653548,0.4736592,0.44078198,0.47330198,0.48591658,0.50454915,0.4524406,0.4708108,0.45244056
2002-12-15,0.47304795203833944,1,1.7395,0.41956043,0.43325272,2002,12,15,1.0,8.0,6.0,5.0,4.0,3.0,1.3375,1.7462,2.4123,2.543,2.7710000000000004,2.3819,0.45349938,0.48438677,0.4919711,0.43795624,0.45917198,0.44230953,0.46226412,0.49142966,0.49498266,0.44608882,0.46368712,0.45008957
2002-12-16,0.0,1,2.0816,0.43579912,0.43377677,2002,12,16,1.0,8.0,6.0,5.0,4.0,3.0,1.1029,1.8323,2.1438,2.2599,2.6721,2.4074,0.44905108,0.4832807,0.48481843,0.49018005,0.4711485,0.4374129,0.45748973,0.48872524,0.4870977,0.48529896,0.46733654,0.44370976
2002-12-17,2.250293127959594,1,2.3485,0.42372882,0.42628312,2002,12,17,1.0,8.0,7.0,5.0,4.0,3.0,1.1125,1.8959,2.0068,2.2448,2.5327,2.4887,0.46144626,0.49811774,0.4968728,0.47119555,0.47458473,0.43518403,0.4608512,0.50042444,0.500239,0.47368398,0.47826195,0.44072926
2002-12-18,14.276802403231462,2,2.3541,0.40105596,0.41470793,2002,12,18,1.0,8.0,7.0,6.0,5.0,3.0,1.2299,1.6341,1.8194,2.2703,2.588,2.6722,0.4464025,0.4871339,0.49048454,0.49395144,0.45540002,0.45467722,0.45223024,0.48988983,0.48970625,0.49273401,0.46584648,0.44375095
2002-12-19,0.5049513981648488,2,2.2351,0.3805882,0.4052551,2002,12,19,1.0,8.0,7.0,6.0,5.0,4.0,1.5025,1.4376,1.6838,2.5219,2.6335,2.635,0.4291687,0.46684128,0.47978503,0.5007603,0.43653548,0.4736592,0.44168925,0.47330198,0.48591658,0.50454915,0.4524406,0.4708108
2002-12-20,0.0,2,2.0216,0.4557084,0.42648244,2002,12,20,1.0,1.0,8.0,6.0,5.0,4.0,1.7395,1.3375,1.7462,2.4123,2.543,2.7710000000000004,0.41956043,0.45349938,0.48438677,0.4919711,0.43795624,0.45917198,0.43325272,0.46226412,0.49142966,0.49498266,0.44608882,0.46368712
2002-12-21,4.432012383858415,2,2.0677,0.47934747,0.46813574,2002,12,21,1.0,1.0,8.0,6.0,5.0,4.0,2.0816,1.1029,1.8323,2.1438,2.2599,2.6721,0.43579912,0.44905108,0.4832807,0.48481843,0.49018005,0.4711485,0.43377677,0.45748973,0.48872524,0.4870977,0.48529896,0.46733654
2002-12-22,3.1835110001266003,3,2.2704,0.4724532,0.47348326,2002,12,22,1.0,1.0,8.0,7.0,5.0,4.0,2.3485,1.1125,1.8959,2.0068,2.2448,2.5327,0.42372882,0.46144626,0.49811774,0.4968728,0.47119555,0.47458473,0.42628312,0.4608512,0.50042444,0.500239,0.47368398,0.47826195
2002-12-23,0.17273920298450524,3,2.6305,0.47803143,0.4796982,2002,12,23,2.0,1.0,8.0,7.0,6.0,5.0,2.3541,1.2299,1.6341,1.8194,2.2703,2.588,0.40105596,0.4464025,0.4871339,0.49048454,0.49395144,0.45540002,0.41470793,0.45223024,0.48988983,0.48970625,0.49273401,0.46584648
2002-12-24,12.525130436031354,3,3.0451,0.50016963,0.5019907,2002,12,24,2.0,1.0,8.0,7.0,6.0,5.0,2.2351,1.5025,1.4376,1.6838,2.5219,2.6335,0.3805882,0.4291687,0.46684128,0.47978503,0.5007603,0.43653548,0.4052551,0.44168925,0.47330198,0.48591658,0.50454915,0.4524406
2002-12-25,6.2295593922802555,3,3.1512,0.48343655,0.49024317,2002,12,25,2.0,1.0,1.0,8.0,6.0,5.0,2.0216,1.7395,1.3375,1.7462,2.4123,2.543,0.4557084,0.41956043,0.45349938,0.48438677,0.4919711,0.43795624,0.42648244,0.43325272,0.46226412,0.49142966,0.49498266,0.44608882
2002-12-26,5.300257433458076,3,2.9805,0.46429235,0.47515512,2002,12,26,2.0,1.0,1.0,8.0,6.0,5.0,2.0677,2.0816,1.1029,1.8323,2.1438,2.2599,0.47934747,0.43579912,0.44905108,0.4832807,0.48481843,0.49018005,0.46813574,0.43377677,0.45748973,0.48872524,0.4870977,0.48529896
2002-12-27,3.5933347089836993,4,2.8488,0.44448587,0.46088433,2002,12,27,3.0,1.0,1.0,8.0,7.0,5.0,2.2704,2.3485,1.1125,1.8959,2.0068,2.2448,0.4724532,0.42372882,0.46144626,0.49811774,0.4968728,0.47119555,0.47348326,0.42628312,0.4608512,0.50042444,0.500239,0.47368398
2002-12-28,3.8189013821797237,4,2.7856,0.4241166,0.44682866,2002,12,28,3.0,2.0,1.0,8.0,7.0,6.0,2.6305,2.3541,1.2299,1.6341,1.8194,2.2703,0.47803143,0.40105596,0.4464025,0.4871339,0.49048454,0.49395144,0.4796982,0.41470793,0.45223024,0.48988983,0.48970625,0.49273401
2002-12-29,15.180557514747811,4,2.6021,0.40569654,0.4332946,2002,12,29,3.0,2.0,1.0,8.0,7.0,6.0,3.0451,2.2351,1.5025,1.4376,1.6838,2.5219,0.50016963,0.3805882,0.4291687,0.46684128,0.47978503,0.5007603,0.5019907,0.4052551,0.44168925,0.47330198,0.48591658,0.50454915
2002-12-30,0.5932738565736346,4,2.2986,0.3904965,0.42117164,2002,12,30,3.0,2.0,1.0,1.0,8.0,6.0,3.1512,2.0216,1.7395,1.3375,1.7462,2.4123,0.48343655,0.4557084,0.41956043,0.45349938,0.48438677,0.4919711,0.49024317,0.42648244,0.43325272,0.46226412,0.49142966,0.49498266
2002-12-31,0.0,4,1.9222,0.41202486,0.4156759,2002,12,31,3.0,2.0,1.0,1.0,8.0,6.0,2.9805,2.0677,2.0816,1.1029,1.8323,2.1438,0.46429235,0.47934747,0.43579912,0.44905108,0.4832807,0.48481843,0.47515512,0.46813574,0.43377677,0.45748973,0.48872524,0.4870977
2003-01-01,0.0013250292071865664,4,1.5019,0.4458083,0.431005,2003,1,1,4.0,3.0,1.0,1.0,8.0,7.0,2.8488,2.2704,2.3485,1.1125,1.8959,2.0068,0.44448587,0.4724532,0.42372882,0.46144626,0.49811774,0.4968728,0.46088433,0.47348326,0.42628312,0.4608512,0.50042444,0.500239
2003-01-02,0.0,4,1.1356,0.42915228,0.42534888,2003,1,2,4.0,3.0,2.0,1.0,8.0,7.0,2.7856,2.6305,2.3541,1.2299,1.6341,1.8194,0.4241166,0.47803143,0.40105596,0.4464025,0.4871339,0.49048454,0.44682866,0.4796982,0.41470793,0.45223024,0.48988983,0.48970625
2003-01-03,27.68286693096161,5,0.8798,0.4373696,0.4291753,2003,1,3,4.0,3.0,2.0,1.0,8.0,7.0,2.6021,3.0451,2.2351,1.5025,1.4376,1.6838,0.40569654,0.50016963,0.3805882,0.4291687,0.46684128,0.47978503,0.4332946,0.5019907,0.4052551,0.44168925,0.47330198,0.48591658
2003-01-04,1.7941821707516081,5,0.7745,0.48569018,0.4582173,2003,1,4,4.0,3.0,2.0,1.0,1.0,8.0,2.2986,3.1512,2.0216,1.7395,1.3375,1.7462,0.3904965,0.48343655,0.4557084,0.41956043,0.45349938,0.48438677,0.42117164,0.49024317,0.42648244,0.43325272,0.46226412,0.49142966
2003-01-05,8.385218536688221,5,0.4685,0.47218624,0.4686183,2003,1,5,4.0,3.0,2.0,1.0,1.0,8.0,1.9222,2.9805,2.0677,2.0816,1.1029,1.8323,0.41202486,0.46429235,0.47934747,0.43579912,0.44905108,0.4832807,0.4156759,0.47515512,0.46813574,0.43377677,0.45748973,0.48872524
2003-01-06,53.85126966900296,5,0.5037,0.4508786,0.45675084,2003,1,6,4.0,4.0,3.0,1.0,1.0,8.0,1.5019,2.8488,2.2704,2.3485,1.1125,1.8959,0.4458083,0.44448587,0.4724532,0.42372882,0.46144626,0.49811774,0.431005,0.46088433,0.47348326,0.42628312,0.4608512,0.50042444
2003-01-07,28.280259765684605,5,0.9103,0.42769915,0.44239232,2003,1,7,4.0,4.0,3.0,2.0,1.0,8.0,1.1356,2.7856,2.6305,2.3541,1.2299,1.6341,0.42915228,0.4241166,0.47803143,0.40105596,0.4464025,0.4871339,0.42534888,0.44682866,0.4796982,0.41470793,0.45223024,0.48988983
2003-01-08,2.753271234118276,6,0.956,0.4056769,0.42815116,2003,1,8,5.0,4.0,3.0,2.0,1.0,8.0,0.8798,2.6021,3.0451,2.2351,1.5025,1.4376,0.4373696,0.40569654,0.50016963,0.3805882,0.4291687,0.46684128,0.4291753,0.4332946,0.5019907,0.4052551,0.44168925,0.47330198
2003-01-09,1.392636051427366,6,1.0878,0.38675812,0.4136237,2003,1,9,5.0,4.0,3.0,2.0,1.0,1.0,0.7745,2.2986,3.1512,2.0216,1.7395,1.3375,0.48569018,0.3904965,0.48343655,0.4557084,0.41956043,0.45349938,0.4582173,0.42117164,0.49024317,0.42648244,0.43325272,0.46226412
2003-01-10,0.0,6,1.1215,0.41001004,0.41160345,2003,1,10,5.0,4.0,3.0,2.0,1.0,1.0,0.4685,1.9222,2.9805,2.0677,2.0816,1.1029,0.47218624,0.41202486,0.46429235,0.47934747,0.43579912,0.44905108,0.4686183,0.4156759,0.47515512,0.46813574,0.43377677,0.45748973
2003-01-11,1.9793452254315425,6,0.9999,0.45261237,0.4351893,2003,1,11,5.0,4.0,4.0,3.0,1.0,1.0,0.5037,1.5019,2.8488,2.2704,2.3485,1.1125,0.4508786,0.4458083,0.44448587,0.4724532,0.42372882,0.46144626,0.45675084,0.431005,0.46088433,0.47348326,0.42628312,0.4608512
2003-01-12,5.634032009583381,7,0.8832,0.45038545,0.43648115,2003,1,12,5.0,4.0,4.0,3.0,2.0,1.0,0.9103,1.1356,2.7856,2.6305,2.3541,1.2299,0.42769915,0.42915228,0.4241166,0.47803143,0.40105596,0.4464025,0.44239232,0.42534888,0.44682866,0.4796982,0.41470793,0.45223024
2003-01-13,15.382772101296318,7,0.8463,0.43116042,0.43194103,2003,1,13,6.0,5.0,4.0,3.0,2.0,1.0,0.956,0.8798,2.6021,3.0451,2.2351,1.5025,0.4056769,0.4373696,0.40569654,0.50016963,0.3805882,0.4291687,0.42815116,0.4291753,0.4332946,0.5019907,0.4052551,0.44168925
2003-01-14,2.075253481355806e-05,7,0.9255,0.42546305,0.42570728,2003,1,14,6.0,5.0,4.0,3.0,2.0,1.0,1.0878,0.7745,2.2986,3.1512,2.0216,1.7395,0.38675812,0.48569018,0.3904965,0.48343655,0.4557084,0.41956043,0.4136237,0.4582173,0.42117164,0.49024317,0.42648244,0.43325272
2003-01-15,2.3012416627671985,8,1.0774,0.4175578,0.41983682,2003,1,15,6.0,5.0,4.0,3.0,2.0,1.0,1.1215,0.4685,1.9222,2.9805,2.0677,2.0816,0.41001004,0.47218624,0.41202486,0.46429235,0.47934747,0.43579912,0.41160345,0.4686183,0.4156759,0.47515512,0.46813574,0.43377677
2003-01-16,5.957510857118501,8,1.0781,0.43171838,0.41600075,2003,1,16,6.0,5.0,4.0,4.0,3.0,1.0,0.9999,0.5037,1.5019,2.8488,2.2704,2.3485,0.45261237,0.4508786,0.4458083,0.44448587,0.4724532,0.42372882,0.4351893,0.45675084,0.431005,0.46088433,0.47348326,0.42628312
2003-01-17,6.949764358002641,8,1.1275,0.44695207,0.42401636,2003,1,17,7.0,5.0,4.0,4.0,3.0,2.0,0.8832,0.9103,1.1356,2.7856,2.6305,2.3541,0.45038545,0.42769915,0.42915228,0.4241166,0.47803143,0.40105596,0.43648115,0.44239232,0.42534888,0.44682866,0.4796982,0.41470793
2003-01-18,5.043325167356266,8,1.0874,0.42936862,0.41837636,2003,1,18,7.0,6.0,5.0,4.0,3.0,2.0,0.8463,0.956,0.8798,2.6021,3.0451,2.2351,0.43116042,0.4056769,0.4373696,0.40569654,0.50016963,0.3805882,0.43194103,0.42815116,0.4291753,0.4332946,0.5019907,0.4052551
2003-01-19,0.46644917669214514,8,1.0706,0.41334316,0.41095904,2003,1,19,7.0,6.0,5.0,4.0,3.0,2.0,0.9255,1.0878,0.7745,2.2986,3.1512,2.0216,0.42546305,0.38675812,0.48569018,0.3904965,0.48343655,0.4557084,0.42570728,0.4136237,0.4582173,0.42117164,0.49024317,0.42648244
2003-01-20,11.206689653711187,8,0.5995,0.44896346,0.41033933,2003,1,20,8.0,6.0,5.0,4.0,3.0,2.0,1.0774,1.1215,0.4685,1.9222,2.9805,2.0677,0.4175578,0.41001004,0.47218624,0.41202486,0.46429235,0.47934747,0.41983682,0.41160345,0.4686183,0.4156759,0.47515512,0.46813574
2003-01-21,3.8567343214785472,8,0.4928,0.4667339,0.43592787,2003,1,21,8.0,6.0,5.0,4.0,4.0,3.0,1.0781,0.9999,0.5037,1.5019,2.8488,2.2704,0.43171838,0.45261237,0.4508786,0.4458083,0.44448587,0.4724532,0.41600075,0.4351893,0.45675084,0.431005,0.46088433,0.47348326
2003-01-22,0.0,7,0.4695,0.44698337,0.43389446,2003,1,22,8.0,7.0,5.0,4.0,4.0,3.0,1.1275,0.8832,0.9103,1.1356,2.7856,2.6305,0.44695207,0.45038545,0.42769915,0.42915228,0.4241166,0.47803143,0.42401636,0.43648115,0.44239232,0.42534888,0.44682866,0.4796982
2003-01-23,1.1647475827097271,6,0.6015,0.4810037,0.45950627,2003,1,23,8.0,7.0,6.0,5.0,4.0,3.0,1.0874,0.8463,0.956,0.8798,2.6021,3.0451,0.42936862,0.43116042,0.4056769,0.4373696,0.40569654,0.50016963,0.41837636,0.43194103,0.42815116,0.4291753,0.4332946,0.5019907
2003-01-24,17.474404007196426,6,0.5314,0.47689208,0.47152323,2003,1,24,8.0,7.0,6.0,5.0,4.0,3.0,1.0706,0.9255,1.0878,0.7745,2.2986,3.1512,0.41334316,0.42546305,0.38675812,0.48569018,0.3904965,0.48343655,0.41095904,0.42570728,0.4136237,0.4582173,0.42117164,0.49024317
2003-01-25,0.0,8,0.1102,0.4543434,0.45945796,2003,1,25,8.0,8.0,6.0,5.0,4.0,3.0,0.5995,1.0774,1.1215,0.4685,1.9222,2.9805,0.44896346,0.4175578,0.41001004,0.47218624,0.41202486,0.46429235,0.41033933,0.41983682,0.41160345,0.4686183,0.4156759,0.47515512
2003-01-26,0.0012248437851667404,3,0.1724,0.44739333,0.45097852,2003,1,26,8.0,8.0,6.0,5.0,4.0,4.0,0.4928,1.0781,0.9999,0.5037,1.5019,2.8488,0.4667339,0.43171838,0.45261237,0.4508786,0.4458083,0.44448587,0.43592787,0.41600075,0.4351893,0.45675084,0.431005,0.46088433
2003-01-27,0.0,3,0.6162,0.45149276,0.45329988,2003,1,27,7.0,8.0,7.0,5.0,4.0,4.0,0.4695,1.1275,0.8832,0.9103,1.1356,2.7856,0.44698337,0.44695207,0.45038545,0.42769915,0.42915228,0.4241166,0.43389446,0.42401636,0.43648115,0.44239232,0.42534888,0.44682866
